fila,subfila,columna,subcolumna,valor
Asturias,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"237190482,77"
Asturias,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"33489924,90"
Asturias,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"23575749,74"
Asturias,71 ELECTRODOMESTICOS,2019,IMPORT,"1869874,94"
Asturias,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"946393,22"
Asturias,73 MUEBLES,2019,IMPORT,"9563210,30"
Asturias,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3642157,81"
Asturias,81 TEXTILES Y CONFECCION,2019,IMPORT,"47000202,43"
Asturias,82 CALZADO,2019,IMPORT,"5244826,37"
Asturias,83 JUGUETES,2019,IMPORT,"4510551,28"
Asturias,84 ALFARERIA,2019,IMPORT,"2025458,89"
Asturias,85 JOYERIA Y RELOJES,2019,IMPORT,"1278246,51"
Asturias,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"57920,61"
Asturias,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"70440798,05"
Asturias,90 OTRAS MERCANCIAS,2019,IMPORT,"84162540,97"
"Balears, Illes",Total seleccionado,2019,IMPORT,"1515622111,26"
"Balears, Illes",11 PRODUCTOS CÁRNICOS,2019,IMPORT,"50164237,15"
"Balears, Illes",12 LACTEOS Y HUEVOS,2019,IMPORT,"13474339,86"
"Balears, Illes",13 PRODUCTOS PESQUEROS,2019,IMPORT,"29953515,59"
"Balears, Illes",14 CEREALES,2019,IMPORT,"3251522,61"
"Balears, Illes","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"39414978,58"
"Balears, Illes","16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"4362668,81"
"Balears, Illes",17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"13189367,49"
"Balears, Illes",18 BEBIDAS,2019,IMPORT,"14854982,32"
"Balears, Illes",19 TABACOS,2019,IMPORT,"155080,08"
"Balears, Illes",1A GRASAS Y ACEITES,2019,IMPORT,"536715,99"
"Balears, Illes",1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"358659,52"
"Balears, Illes",1C PIENSOS ANIMALES,2019,IMPORT,"2324399,35"
"Balears, Illes",21 CARBON,2019,IMPORT,"16543199,38"
"Balears, Illes",22 PETROLEO Y DERIVADOS,2019,IMPORT,"163238941,01"
"Balears, Illes",23 GAS,2019,IMPORT,"25958,42"
"Balears, Illes",24 CORRIENTE ELECTRICA,2019,IMPORT,
"Balears, Illes",31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"12597556,12"
"Balears, Illes",32 MENAS Y MINERALES,2019,IMPORT,"616495,66"
"Balears, Illes",41 METALES NO FERROSOS,2019,IMPORT,"2661687,35"
"Balears, Illes",42 HIERRO Y ACERO,2019,IMPORT,"1488419,80"
"Balears, Illes",43 PRODUCTOS QUIMICOS,2019,IMPORT,"332284574,57"
"Balears, Illes",44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"30989283,06"
"Balears, Illes",51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"64080454,21"
"Balears, Illes",52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"13226595,03"
"Balears, Illes",53 MATERIAL TRANSPORTE,2019,IMPORT,"323282077,22"
"Balears, Illes",54 OTROS BIENES DE EQUIPO,2019,IMPORT,"60362698,96"
"Balears, Illes",61 AUTOMOVILES Y MOTOS,2019,IMPORT,"36794396,04"
"Balears, Illes",62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"7254028,79"
"Balears, Illes",71 ELECTRODOMESTICOS,2019,IMPORT,"3372178,82"
"Balears, Illes",72 ELECTRONICA DE CONSUMO,2019,IMPORT,"1178795,70"
"Balears, Illes",73 MUEBLES,2019,IMPORT,"26645310,41"
"Balears, Illes",74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3021675,54"
"Balears, Illes",81 TEXTILES Y CONFECCION,2019,IMPORT,"78752757,64"
"Balears, Illes",82 CALZADO,2019,IMPORT,"34823394,11"
"Balears, Illes",83 JUGUETES,2019,IMPORT,"53803639,81"
"Balears, Illes",84 ALFARERIA,2019,IMPORT,"9232857,46"
"Balears, Illes",85 JOYERIA Y RELOJES,2019,IMPORT,"21091628,73"
"Balears, Illes",86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"4106598,69"
"Balears, Illes",87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"35842441,39"
"Balears, Illes",90 OTRAS MERCANCIAS,2019,IMPORT,"6263999,99"
"Palmas, Las",Total seleccionado,2019,IMPORT,"2158882054,23"
"Palmas, Las",11 PRODUCTOS CÁRNICOS,2019,IMPORT,"108030332,16"
"Palmas, Las",12 LACTEOS Y HUEVOS,2019,IMPORT,"45476168,19"
"Palmas, Las",13 PRODUCTOS PESQUEROS,2019,IMPORT,"164716060,06"
"Palmas, Las",14 CEREALES,2019,IMPORT,"31626878,33"
"Palmas, Las","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"49687353,60"
"Palmas, Las","16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"22577094,84"
"Palmas, Las",17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"20576225,16"
"Palmas, Las",18 BEBIDAS,2019,IMPORT,"29041019,51"
"Palmas, Las",19 TABACOS,2019,IMPORT,"37008462,11"
"Palmas, Las",1A GRASAS Y ACEITES,2019,IMPORT,"2107664,15"
"Palmas, Las",1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"394188,69"
"Palmas, Las",1C PIENSOS ANIMALES,2019,IMPORT,"2765013,83"
"Palmas, Las",21 CARBON,2019,IMPORT,"592957,28"
"Palmas, Las",22 PETROLEO Y DERIVADOS,2019,IMPORT,"447368421,49"
"Palmas, Las",23 GAS,2019,IMPORT,"5524834,88"
"Palmas, Las",24 CORRIENTE ELECTRICA,2019,IMPORT,
"Palmas, Las",31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"17589954,83"
"Palmas, Las",32 MENAS Y MINERALES,2019,IMPORT,"4191434,52"
"Palmas, Las",41 METALES NO FERROSOS,2019,IMPORT,"1805455,86"
"Palmas, Las",42 HIERRO Y ACERO,2019,IMPORT,"4029765,91"
"Palmas, Las",43 PRODUCTOS QUIMICOS,2019,IMPORT,"87715975,72"
"Palmas, Las",44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"60252685,26"
"Palmas, Las",51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"101769414,34"
"Palmas, Las",52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"25591586,41"
"Palmas, Las",53 MATERIAL TRANSPORTE,2019,IMPORT,"290078467,51"
"Palmas, Las",54 OTROS BIENES DE EQUIPO,2019,IMPORT,"126792633,22"
"Palmas, Las",61 AUTOMOVILES Y MOTOS,2019,IMPORT,"207025404,84"
"Palmas, Las",62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"19290159,27"
"Palmas, Las",71 ELECTRODOMESTICOS,2019,IMPORT,"15618349,32"
"Palmas, Las",72 ELECTRONICA DE CONSUMO,2019,IMPORT,"9623695,64"
"Palmas, Las",73 MUEBLES,2019,IMPORT,"23443918,76"
"Palmas, Las",74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"8642127,75"
"Palmas, Las",81 TEXTILES Y CONFECCION,2019,IMPORT,"84741103,37"
"Palmas, Las",82 CALZADO,2019,IMPORT,"28832153,65"
"Palmas, Las",83 JUGUETES,2019,IMPORT,"15747508,09"
"Palmas, Las",84 ALFARERIA,2019,IMPORT,"2080065,40"
"Palmas, Las",85 JOYERIA Y RELOJES,2019,IMPORT,"16750349,16"
"Palmas, Las",86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"383155,61"
"Palmas, Las",87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"36474836,86"
"Palmas, Las",90 OTRAS MERCANCIAS,2019,IMPORT,"2919178,65"
Santa Cruz de Tenerife,Total seleccionado,2019,IMPORT,"1419204259,56"
Santa Cruz de Tenerife,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"57145515,86"
Santa Cruz de Tenerife,12 LACTEOS Y HUEVOS,2019,IMPORT,"42731945,43"
Santa Cruz de Tenerife,13 PRODUCTOS PESQUEROS,2019,IMPORT,"25863228,22"
Santa Cruz de Tenerife,14 CEREALES,2019,IMPORT,"23794590,84"
Santa Cruz de Tenerife,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"40088484,94"
Santa Cruz de Tenerife,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"17598569,26"
Santa Cruz de Tenerife,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"19344874,61"
Santa Cruz de Tenerife,18 BEBIDAS,2019,IMPORT,"17377222,33"
Santa Cruz de Tenerife,19 TABACOS,2019,IMPORT,"34008561,09"
Santa Cruz de Tenerife,1A GRASAS Y ACEITES,2019,IMPORT,"3599245,38"
Santa Cruz de Tenerife,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"751862,24"
Santa Cruz de Tenerife,1C PIENSOS ANIMALES,2019,IMPORT,"5540306,03"
Santa Cruz de Tenerife,21 CARBON,2019,IMPORT,"1434937,64"
Santa Cruz de Tenerife,22 PETROLEO Y DERIVADOS,2019,IMPORT,"462685499,69"
Santa Cruz de Tenerife,23 GAS,2019,IMPORT,"7733712,98"
Santa Cruz de Tenerife,24 CORRIENTE ELECTRICA,2019,IMPORT,
Santa Cruz de Tenerife,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"11249996,57"
Santa Cruz de Tenerife,32 MENAS Y MINERALES,2019,IMPORT,"2212857,85"
Santa Cruz de Tenerife,41 METALES NO FERROSOS,2019,IMPORT,"9074303,64"
Santa Cruz de Tenerife,42 HIERRO Y ACERO,2019,IMPORT,"3133610,97"
Santa Cruz de Tenerife,43 PRODUCTOS QUIMICOS,2019,IMPORT,"84753468,66"
Santa Cruz de Tenerife,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"51962721,34"
Santa Cruz de Tenerife,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"50841227,87"
Santa Cruz de Tenerife,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"14035829,70"
Santa Cruz de Tenerife,53 MATERIAL TRANSPORTE,2019,IMPORT,"23558303,57"
Santa Cruz de Tenerife,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"70878776,99"
Santa Cruz de Tenerife,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"147870488,56"
Santa Cruz de Tenerife,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"16955836,51"
Santa Cruz de Tenerife,71 ELECTRODOMESTICOS,2019,IMPORT,"7396257,02"
Santa Cruz de Tenerife,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"2427269,88"
Santa Cruz de Tenerife,73 MUEBLES,2019,IMPORT,"20188865,44"
Santa Cruz de Tenerife,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3181585,98"
Santa Cruz de Tenerife,81 TEXTILES Y CONFECCION,2019,IMPORT,"71292791,77"
Santa Cruz de Tenerife,82 CALZADO,2019,IMPORT,"19111231,66"
Santa Cruz de Tenerife,83 JUGUETES,2019,IMPORT,"9041847,85"
Santa Cruz de Tenerife,84 ALFARERIA,2019,IMPORT,"1047095,78"
Santa Cruz de Tenerife,85 JOYERIA Y RELOJES,2019,IMPORT,"7636016,88"
Santa Cruz de Tenerife,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"386711,35"
Santa Cruz de Tenerife,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"28364783,62"
Santa Cruz de Tenerife,90 OTRAS MERCANCIAS,2019,IMPORT,"2903823,56"
Cantabria,Total seleccionado,2019,IMPORT,"2169557200,36"
Cantabria,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"11298225,32"
Cantabria,12 LACTEOS Y HUEVOS,2019,IMPORT,"45084022,88"
Cantabria,13 PRODUCTOS PESQUEROS,2019,IMPORT,"87642746,15"
Cantabria,14 CEREALES,2019,IMPORT,"60364058,84"
Cantabria,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"13466361,47"
Cantabria,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"16171193,12"
Cantabria,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"26092163,72"
Cantabria,18 BEBIDAS,2019,IMPORT,"628184,42"
Cantabria,19 TABACOS,2019,IMPORT,"13767303,69"
Cantabria,1A GRASAS Y ACEITES,2019,IMPORT,"6689766,93"
Cantabria,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"2974098,29"
Cantabria,1C PIENSOS ANIMALES,2019,IMPORT,"50337243,77"
Cantabria,21 CARBON,2019,IMPORT,"22579028,56"
Cantabria,22 PETROLEO Y DERIVADOS,2019,IMPORT,"15407033,79"
Cantabria,23 GAS,2019,IMPORT,"4748,02"
Cantabria,24 CORRIENTE ELECTRICA,2019,IMPORT,
Cantabria,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"26678605,40"
Cantabria,32 MENAS Y MINERALES,2019,IMPORT,"126076387,58"
Cantabria,41 METALES NO FERROSOS,2019,IMPORT,"45314000,52"
Cantabria,42 HIERRO Y ACERO,2019,IMPORT,"260096534,48"
Cantabria,43 PRODUCTOS QUIMICOS,2019,IMPORT,"271857837,18"
Cantabria,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"210539261,38"
Cantabria,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"137100075,08"
Cantabria,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"34490437,50"
Cantabria,53 MATERIAL TRANSPORTE,2019,IMPORT,"39624683,28"
Cantabria,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"272469647,15"
Cantabria,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"120227529,07"
Cantabria,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"73604446,06"
Cantabria,71 ELECTRODOMESTICOS,2019,IMPORT,"15231116,74"
Cantabria,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"4174134,84"
Cantabria,73 MUEBLES,2019,IMPORT,"6063162,53"
Cantabria,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"35781015,26"
Cantabria,81 TEXTILES Y CONFECCION,2019,IMPORT,"79035673,91"
Cantabria,82 CALZADO,2019,IMPORT,"5106349,30"
Cantabria,83 JUGUETES,2019,IMPORT,"1434642,38"
Cantabria,84 ALFARERIA,2019,IMPORT,"19538,41"
Cantabria,85 JOYERIA Y RELOJES,2019,IMPORT,"2607290,53"
Cantabria,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"21722,45"
Cantabria,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"27071071,49"
Cantabria,90 OTRAS MERCANCIAS,2019,IMPORT,"2425858,87"
Ávila,Total seleccionado,2019,IMPORT,"179149061,10"
Ávila,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"656028,90"
Ávila,12 LACTEOS Y HUEVOS,2019,IMPORT,"7122756,49"
Ávila,13 PRODUCTOS PESQUEROS,2019,IMPORT,
Ávila,14 CEREALES,2019,IMPORT,"28697963,36"
Ávila,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"714029,19"
Ávila,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"18632,59"
Ávila,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"12257849,19"
Ávila,18 BEBIDAS,2019,IMPORT,"25080,88"
Ávila,19 TABACOS,2019,IMPORT,
Ávila,1A GRASAS Y ACEITES,2019,IMPORT,"124054,91"
Ávila,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"11201,62"
Ávila,1C PIENSOS ANIMALES,2019,IMPORT,"4226196,48"
Ávila,21 CARBON,2019,IMPORT,"6055,18"
Ávila,22 PETROLEO Y DERIVADOS,2019,IMPORT,"1690423,05"
Ávila,23 GAS,2019,IMPORT,"2508,63"
Ávila,24 CORRIENTE ELECTRICA,2019,IMPORT,
Ávila,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"8007801,22"
Ávila,32 MENAS Y MINERALES,2019,IMPORT,"9338,05"
Ávila,41 METALES NO FERROSOS,2019,IMPORT,"13632,13"
Ávila,42 HIERRO Y ACERO,2019,IMPORT,"479929,74"
Ávila,43 PRODUCTOS QUIMICOS,2019,IMPORT,"50574448,33"
Ávila,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"6043488,61"
Ávila,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"25675409,50"
Ávila,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"757158,17"
Ávila,53 MATERIAL TRANSPORTE,2019,IMPORT,"156021,12"
Ávila,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"6292705,23"
Ávila,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"429489,95"
Ávila,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"19669992,93"
Ávila,71 ELECTRODOMESTICOS,2019,IMPORT,"23808,63"
Ávila,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"58297,81"
Ávila,73 MUEBLES,2019,IMPORT,"525559,39"
Ávila,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"50470,47"
Ávila,81 TEXTILES Y CONFECCION,2019,IMPORT,"2448530,44"
Ávila,82 CALZADO,2019,IMPORT,"177805,07"
Ávila,83 JUGUETES,2019,IMPORT,"393395,65"
Ávila,84 ALFARERIA,2019,IMPORT,"213,17"
Ávila,85 JOYERIA Y RELOJES,2019,IMPORT,"112319,52"
Ávila,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"1934,14"
Ávila,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"1269246,62"
Ávila,90 OTRAS MERCANCIAS,2019,IMPORT,"425284,74"
Burgos,Total seleccionado,2019,IMPORT,"2271761742,71"
Burgos,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"65417949,08"
Burgos,12 LACTEOS Y HUEVOS,2019,IMPORT,"26387357,46"
Burgos,13 PRODUCTOS PESQUEROS,2019,IMPORT,"97892068,58"
Burgos,14 CEREALES,2019,IMPORT,"8865997,49"
Burgos,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"76540918,32"
Burgos,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"6251762,41"
Burgos,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"21608594,61"
Burgos,18 BEBIDAS,2019,IMPORT,"9189571,52"
Burgos,19 TABACOS,2019,IMPORT,
Burgos,1A GRASAS Y ACEITES,2019,IMPORT,"6984660,95"
Burgos,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"4030642,80"
Burgos,1C PIENSOS ANIMALES,2019,IMPORT,"20736020,42"
Burgos,21 CARBON,2019,IMPORT,"958207,56"
Burgos,22 PETROLEO Y DERIVADOS,2019,IMPORT,"904985,50"
Burgos,23 GAS,2019,IMPORT,"313797,19"
Burgos,24 CORRIENTE ELECTRICA,2019,IMPORT,
Burgos,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"31323316,91"
Burgos,32 MENAS Y MINERALES,2019,IMPORT,"3666353,39"
Burgos,41 METALES NO FERROSOS,2019,IMPORT,"83272569,77"
Burgos,42 HIERRO Y ACERO,2019,IMPORT,"348451051,78"
Burgos,43 PRODUCTOS QUIMICOS,2019,IMPORT,"599539237,72"
Burgos,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"138956194,69"
Burgos,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"201318553,89"
Burgos,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"24936684,15"
Burgos,53 MATERIAL TRANSPORTE,2019,IMPORT,"19471579,54"
Burgos,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"193672027,06"
Burgos,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"9432324,41"
Burgos,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"100515050,20"
Burgos,71 ELECTRODOMESTICOS,2019,IMPORT,"18884442,08"
Burgos,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"135485,07"
Burgos,73 MUEBLES,2019,IMPORT,"4601535,25"
Burgos,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3316405,10"
Burgos,81 TEXTILES Y CONFECCION,2019,IMPORT,"80124381,30"
Burgos,82 CALZADO,2019,IMPORT,"1236506,59"
Burgos,83 JUGUETES,2019,IMPORT,"1564545,52"
Burgos,84 ALFARERIA,2019,IMPORT,"501656,67"
Burgos,85 JOYERIA Y RELOJES,2019,IMPORT,"941599,90"
Burgos,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"111327,82"
Burgos,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"58461480,24"
Burgos,90 OTRAS MERCANCIAS,2019,IMPORT,"1244899,77"
León,Total seleccionado,2019,IMPORT,"708285709,28"
León,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"8547087,17"
León,12 LACTEOS Y HUEVOS,2019,IMPORT,"31479400,35"
León,13 PRODUCTOS PESQUEROS,2019,IMPORT,"15845109,72"
León,14 CEREALES,2019,IMPORT,"14024987,02"
León,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"89630758,40"
León,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"4789292,49"
León,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"19572206,00"
León,18 BEBIDAS,2019,IMPORT,"5912067,03"
León,19 TABACOS,2019,IMPORT,"62,02"
León,1A GRASAS Y ACEITES,2019,IMPORT,"6145031,84"
León,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"363050,53"
León,1C PIENSOS ANIMALES,2019,IMPORT,"10919016,53"
León,21 CARBON,2019,IMPORT,"57852,74"
León,22 PETROLEO Y DERIVADOS,2019,IMPORT,"543275,59"
León,23 GAS,2019,IMPORT,"12767,64"
León,24 CORRIENTE ELECTRICA,2019,IMPORT,
León,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"31570875,67"
León,32 MENAS Y MINERALES,2019,IMPORT,"909067,26"
León,41 METALES NO FERROSOS,2019,IMPORT,"10120023,20"
León,42 HIERRO Y ACERO,2019,IMPORT,"3284276,82"
León,43 PRODUCTOS QUIMICOS,2019,IMPORT,"132489575,61"
León,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"45577394,49"
León,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"76616578,25"
León,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"6446843,11"
León,53 MATERIAL TRANSPORTE,2019,IMPORT,"9781656,38"
León,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"56466152,87"
León,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"6192561,14"
León,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"8282623,06"
León,71 ELECTRODOMESTICOS,2019,IMPORT,"288837,94"
León,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"420756,50"
León,73 MUEBLES,2019,IMPORT,"2873994,74"
León,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"911540,64"
León,81 TEXTILES Y CONFECCION,2019,IMPORT,"67538499,54"
León,82 CALZADO,2019,IMPORT,"18332817,75"
León,83 JUGUETES,2019,IMPORT,"4656536,19"
León,84 ALFARERIA,2019,IMPORT,"821397,80"
León,85 JOYERIA Y RELOJES,2019,IMPORT,"796597,81"
León,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"170340,30"
León,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"14791219,61"
León,90 OTRAS MERCANCIAS,2019,IMPORT,"1103577,53"
Palencia,Total seleccionado,2019,IMPORT,"715330198,65"
Palencia,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"5900469,85"
Palencia,12 LACTEOS Y HUEVOS,2019,IMPORT,"4258917,67"
Palencia,13 PRODUCTOS PESQUEROS,2019,IMPORT,"54874787,19"
Palencia,14 CEREALES,2019,IMPORT,"2600293,91"
Palencia,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"3732933,17"
Palencia,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"89553882,26"
Palencia,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"6869987,86"
Palencia,18 BEBIDAS,2019,IMPORT,"2691578,67"
Palencia,19 TABACOS,2019,IMPORT,
Palencia,1A GRASAS Y ACEITES,2019,IMPORT,"9830758,94"
Palencia,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"3437966,49"
Palencia,1C PIENSOS ANIMALES,2019,IMPORT,"14684780,37"
Palencia,21 CARBON,2019,IMPORT,"3561,14"
Palencia,22 PETROLEO Y DERIVADOS,2019,IMPORT,"2721417,88"
Palencia,23 GAS,2019,IMPORT,"1666,90"
Palencia,24 CORRIENTE ELECTRICA,2019,IMPORT,
Palencia,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"13499105,50"
Palencia,32 MENAS Y MINERALES,2019,IMPORT,"1473756,92"
Palencia,41 METALES NO FERROSOS,2019,IMPORT,"7405248,26"
Palencia,42 HIERRO Y ACERO,2019,IMPORT,"9560481,48"
Palencia,43 PRODUCTOS QUIMICOS,2019,IMPORT,"52476273,81"
Palencia,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"7267934,02"
Palencia,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"57862474,51"
Palencia,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"1803578,02"
Palencia,53 MATERIAL TRANSPORTE,2019,IMPORT,"3077877,57"
Palencia,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"99937110,54"
Palencia,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"2716009,78"
Palencia,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"244523127,02"
Palencia,71 ELECTRODOMESTICOS,2019,IMPORT,"72316,17"
Palencia,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"132636,05"
Palencia,73 MUEBLES,2019,IMPORT,"421589,03"
Palencia,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"572795,14"
Palencia,81 TEXTILES Y CONFECCION,2019,IMPORT,"5378596,63"
Palencia,82 CALZADO,2019,IMPORT,"185965,18"
Palencia,83 JUGUETES,2019,IMPORT,"332568,41"
Palencia,84 ALFARERIA,2019,IMPORT,"115281,21"
Palencia,85 JOYERIA Y RELOJES,2019,IMPORT,"150085,83"
Palencia,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"4245,10"
Palencia,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"4739205,55"
Palencia,90 OTRAS MERCANCIAS,2019,IMPORT,"458934,62"
Salamanca,Total seleccionado,2019,IMPORT,"600642614,41"
Salamanca,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"12971795,30"
Salamanca,12 LACTEOS Y HUEVOS,2019,IMPORT,"6385299,27"
Salamanca,13 PRODUCTOS PESQUEROS,2019,IMPORT,"1004538,20"
