indicador,country,countryiso3code,year,value
GDP (current US$),Armenia,ARM,2011,10142.1113344961
GDP (current US$),Armenia,ARM,2012,10619.3200485857
GDP (current US$),Armenia,ARM,2013,11121.4657674067
GDP (current US$),Armenia,ARM,2014,11609.5129397543
GDP (current US$),Armenia,ARM,2015,10553.3376729872
GDP (current US$),Armenia,ARM,2016,10546.135160031
GDP (current US$),Armenia,ARM,2017,11527.4585657334
GDP (current US$),Armenia,ARM,2018,12457.9419070333
GDP (current US$),Armenia,ARM,2019,13672.8021578324
GDP (current US$),Armenia,ARM,2020,
GDP (current US$),Aruba,ABW,1960,
GDP (current US$),Aruba,ABW,1961,
GDP (current US$),Aruba,ABW,1962,
GDP (current US$),Aruba,ABW,1963,
GDP (current US$),Aruba,ABW,1964,
GDP (current US$),Aruba,ABW,1965,
GDP (current US$),Aruba,ABW,1966,
GDP (current US$),Aruba,ABW,1967,
GDP (current US$),Aruba,ABW,1968,
GDP (current US$),Aruba,ABW,1969,
GDP (current US$),Aruba,ABW,1970,
GDP (current US$),Aruba,ABW,1971,
GDP (current US$),Aruba,ABW,1972,
GDP (current US$),Aruba,ABW,1973,
GDP (current US$),Aruba,ABW,1974,
GDP (current US$),Aruba,ABW,1975,
GDP (current US$),Aruba,ABW,1976,
GDP (current US$),Aruba,ABW,1977,
GDP (current US$),Aruba,ABW,1978,
GDP (current US$),Aruba,ABW,1979,
GDP (current US$),Aruba,ABW,1980,
GDP (current US$),Aruba,ABW,1981,
GDP (current US$),Aruba,ABW,1982,
GDP (current US$),Aruba,ABW,1983,
GDP (current US$),Aruba,ABW,1984,
GDP (current US$),Aruba,ABW,1985,
GDP (current US$),Aruba,ABW,1986,405.46341711746
GDP (current US$),Aruba,ABW,1987,487.602457746416
GDP (current US$),Aruba,ABW,1988,596.423607114715
GDP (current US$),Aruba,ABW,1989,695.304363031101
GDP (current US$),Aruba,ABW,1990,764.887117194486
GDP (current US$),Aruba,ABW,1991,872.138715083799
GDP (current US$),Aruba,ABW,1992,958.463184357542
GDP (current US$),Aruba,ABW,1993,1082.97972067039
GDP (current US$),Aruba,ABW,1994,1245.68826815642
GDP (current US$),Aruba,ABW,1995,1320.4748603352
GDP (current US$),Aruba,ABW,1996,1379.96089385475
GDP (current US$),Aruba,ABW,1997,1531.94413407821
GDP (current US$),Aruba,ABW,1998,1665.10055865922
GDP (current US$),Aruba,ABW,1999,1722.79888268156
GDP (current US$),Aruba,ABW,2000,1873.45251396648
GDP (current US$),Aruba,ABW,2001,1920.11173184358
GDP (current US$),Aruba,ABW,2002,1941.34078212291
GDP (current US$),Aruba,ABW,2003,2021.22905027933
GDP (current US$),Aruba,ABW,2004,2228.49162011173
GDP (current US$),Aruba,ABW,2005,2330.72625698324
GDP (current US$),Aruba,ABW,2006,2424.58100558659
GDP (current US$),Aruba,ABW,2007,2615.08379888268
GDP (current US$),Aruba,ABW,2008,2745.25139664804
GDP (current US$),Aruba,ABW,2009,2498.88268156425
GDP (current US$),Aruba,ABW,2010,2390.50279329609
GDP (current US$),Aruba,ABW,2011,2549.72067039106
GDP (current US$),Aruba,ABW,2012,2534.63687150838
GDP (current US$),Aruba,ABW,2013,2701.67597765363
GDP (current US$),Aruba,ABW,2014,2765.36312849162
GDP (current US$),Aruba,ABW,2015,2919.5530726257
GDP (current US$),Aruba,ABW,2016,2965.9217877095
GDP (current US$),Aruba,ABW,2017,3056.42458100559
GDP (current US$),Aruba,ABW,2018,
GDP (current US$),Aruba,ABW,2019,
GDP (current US$),Aruba,ABW,2020,
GDP (current US$),Australia,AUS,1960,18577.6682719229
GDP (current US$),Australia,AUS,1961,19652.8166648001
GDP (current US$),Australia,AUS,1962,19892.4851607123
GDP (current US$),Australia,AUS,1963,21507.4476425132
GDP (current US$),Australia,AUS,1964,23764.1393213126
GDP (current US$),Australia,AUS,1965,25936.8350319185
GDP (current US$),Australia,AUS,1966,27268.4511143465
GDP (current US$),Australia,AUS,1967,30397.580916116
GDP (current US$),Australia,AUS,1968,32665.4720573412
GDP (current US$),Australia,AUS,1969,36628.9618098331
GDP (current US$),Australia,AUS,1970,41271.1389853287
GDP (current US$),Australia,AUS,1971,45149.5128233845
GDP (current US$),Australia,AUS,1972,51967.2897196262
GDP (current US$),Australia,AUS,1973,63737.3478539398
GDP (current US$),Australia,AUS,1974,88831.245394252
GDP (current US$),Australia,AUS,1975,97171.9240748327
GDP (current US$),Australia,AUS,1976,104921.215177108
GDP (current US$),Australia,AUS,1977,110201.881165405
GDP (current US$),Australia,AUS,1978,118338.596886984
GDP (current US$),Australia,AUS,1979,134712.029989776
GDP (current US$),Australia,AUS,1980,149776.044568245
GDP (current US$),Australia,AUS,1981,176642.284918147
GDP (current US$),Australia,AUS,1982,193770.274743462
GDP (current US$),Australia,AUS,1983,177030.416471689
GDP (current US$),Australia,AUS,1984,193242.166274226
GDP (current US$),Australia,AUS,1985,180235.483623533
GDP (current US$),Australia,AUS,1986,182036.933407946
GDP (current US$),Australia,AUS,1987,189061.672842774
GDP (current US$),Australia,AUS,1988,235658.469150175
GDP (current US$),Australia,AUS,1989,299272.046250305
GDP (current US$),Australia,AUS,1990,310781.06964217
GDP (current US$),Australia,AUS,1991,325315.909269288
GDP (current US$),Australia,AUS,1992,324884.257479043
GDP (current US$),Australia,AUS,1993,311549.325463744
GDP (current US$),Australia,AUS,1994,322213.766862677
GDP (current US$),Australia,AUS,1995,367216.364716365
GDP (current US$),Australia,AUS,1996,400302.731411229
GDP (current US$),Australia,AUS,1997,434568.007512913
GDP (current US$),Australia,AUS,1998,398899.138574239
GDP (current US$),Australia,AUS,1999,388608.221581652
GDP (current US$),Australia,AUS,2000,415222.633925768
GDP (current US$),Australia,AUS,2001,378376.086723194
GDP (current US$),Australia,AUS,2002,394648.911678527
GDP (current US$),Australia,AUS,2003,466488.060570763
GDP (current US$),Australia,AUS,2004,612490.396927017
GDP (current US$),Australia,AUS,2005,693407.758231845
GDP (current US$),Australia,AUS,2006,746054.207846661
GDP (current US$),Australia,AUS,2007,853099.63099631
GDP (current US$),Australia,AUS,2008,1053995.52372426
GDP (current US$),Australia,AUS,2009,927805.183330879
GDP (current US$),Australia,AUS,2010,1146138.46560381
GDP (current US$),Australia,AUS,2011,1396649.90633935
GDP (current US$),Australia,AUS,2012,1546151.78387296
GDP (current US$),Australia,AUS,2013,1576184.46701549
GDP (current US$),Australia,AUS,2014,1467483.70513174
GDP (current US$),Australia,AUS,2015,1351693.9845245
GDP (current US$),Australia,AUS,2016,1208846.99373999
GDP (current US$),Australia,AUS,2017,1329188.47575232
GDP (current US$),Australia,AUS,2018,1432881.17200217
GDP (current US$),Australia,AUS,2019,1396567.01473323
GDP (current US$),Australia,AUS,2020,
GDP (current US$),Austria,AUT,1960,6592.69384118495
GDP (current US$),Austria,AUT,1961,7311.74963336229
GDP (current US$),Austria,AUT,1962,7756.11021011966
GDP (current US$),Austria,AUT,1963,8374.17525773075
GDP (current US$),Austria,AUT,1964,9169.98388571185
GDP (current US$),Austria,AUT,1965,9994.07061585997
GDP (current US$),Austria,AUT,1966,10887.6822731014
GDP (current US$),Austria,AUT,1967,11579.4316689165
GDP (current US$),Austria,AUT,1968,12440.6253128685
GDP (current US$),Austria,AUT,1969,13582.7985562404
GDP (current US$),Austria,AUT,1970,15373.0055570257
GDP (current US$),Austria,AUT,1971,17858.4860667474
GDP (current US$),Austria,AUT,1972,22059.6124769332
GDP (current US$),Austria,AUT,1973,29515.467706796
GDP (current US$),Austria,AUT,1974,35189.2999116608
GDP (current US$),Austria,AUT,1975,40059.206763056
GDP (current US$),Austria,AUT,1976,42959.9762215234
GDP (current US$),Austria,AUT,1977,51545.7588876863
GDP (current US$),Austria,AUT,1978,62052.2590732493
GDP (current US$),Austria,AUT,1979,73937.2969634586
GDP (current US$),Austria,AUT,1980,82058.9129972346
GDP (current US$),Austria,AUT,1981,71034.228443062
GDP (current US$),Austria,AUT,1982,71275.2875695733
GDP (current US$),Austria,AUT,1983,72121.0165466524
GDP (current US$),Austria,AUT,1984,67985.3448868716
GDP (current US$),Austria,AUT,1985,69386.7744080873
GDP (current US$),Austria,AUT,1986,99036.1649391618
GDP (current US$),Austria,AUT,1987,124168.44253374
GDP (current US$),Austria,AUT,1988,133339.397080129
GDP (current US$),Austria,AUT,1989,133105.80551222
GDP (current US$),Austria,AUT,1990,166463.386179354
GDP (current US$),Austria,AUT,1991,173794.177961108
GDP (current US$),Austria,AUT,1992,195078.126721763
GDP (current US$),Austria,AUT,1993,190379.72080918
GDP (current US$),Austria,AUT,1994,203535.242741838
GDP (current US$),Austria,AUT,1995,241038.283062645
GDP (current US$),Austria,AUT,1996,237250.948791266
GDP (current US$),Austria,AUT,1997,212790.348404555
GDP (current US$),Austria,AUT,1998,218259.904401956
GDP (current US$),Austria,AUT,1999,217185.787342851
GDP (current US$),Austria,AUT,2000,196799.778883361
GDP (current US$),Austria,AUT,2001,197337.879194631
GDP (current US$),Austria,AUT,2002,213377.771503858
GDP (current US$),Austria,AUT,2003,261695.778781038
GDP (current US$),Austria,AUT,2004,300904.221504842
GDP (current US$),Austria,AUT,2005,315974.418604651
GDP (current US$),Austria,AUT,2006,335998.557270104
GDP (current US$),Austria,AUT,2007,388691.445387353
GDP (current US$),Austria,AUT,2008,430294.287388311
GDP (current US$),Austria,AUT,2009,400172.297860517
GDP (current US$),Austria,AUT,2010,391892.74654469
GDP (current US$),Austria,AUT,2011,431120.31008882
GDP (current US$),Austria,AUT,2012,409425.234155263
GDP (current US$),Austria,AUT,2013,430068.712971867
GDP (current US$),Austria,AUT,2014,441996.131736508
GDP (current US$),Austria,AUT,2015,381817.565893574
GDP (current US$),Austria,AUT,2016,395568.644341038
GDP (current US$),Austria,AUT,2017,417237.86911593
GDP (current US$),Austria,AUT,2018,455094.861902062
GDP (current US$),Austria,AUT,2019,445075.391688156
GDP (current US$),Austria,AUT,2020,
GDP (current US$),Azerbaijan,AZE,1960,
GDP (current US$),Azerbaijan,AZE,1961,
GDP (current US$),Azerbaijan,AZE,1962,
GDP (current US$),Azerbaijan,AZE,1963,
GDP (current US$),Azerbaijan,AZE,1964,
GDP (current US$),Azerbaijan,AZE,1965,
GDP (current US$),Azerbaijan,AZE,1966,
GDP (current US$),Azerbaijan,AZE,1967,
GDP (current US$),Azerbaijan,AZE,1968,
GDP (current US$),Azerbaijan,AZE,1969,
GDP (current US$),Azerbaijan,AZE,1970,
GDP (current US$),Azerbaijan,AZE,1971,
GDP (current US$),Azerbaijan,AZE,1972,
GDP (current US$),Azerbaijan,AZE,1973,
GDP (current US$),Azerbaijan,AZE,1974,
GDP (current US$),Azerbaijan,AZE,1975,
GDP (current US$),Azerbaijan,AZE,1976,
GDP (current US$),Azerbaijan,AZE,1977,
GDP (current US$),Azerbaijan,AZE,1978,
GDP (current US$),Azerbaijan,AZE,1979,
GDP (current US$),Azerbaijan,AZE,1980,
GDP (current US$),Azerbaijan,AZE,1981,
GDP (current US$),Azerbaijan,AZE,1982,
GDP (current US$),Azerbaijan,AZE,1983,
GDP (current US$),Azerbaijan,AZE,1984,
GDP (current US$),Azerbaijan,AZE,1985,
GDP (current US$),Azerbaijan,AZE,1986,
GDP (current US$),Azerbaijan,AZE,1987,
GDP (current US$),Azerbaijan,AZE,1988,
GDP (current US$),Azerbaijan,AZE,1989,
GDP (current US$),Azerbaijan,AZE,1990,8858.00603591566
GDP (current US$),Azerbaijan,AZE,1991,8792.3658105094
GDP (current US$),Azerbaijan,AZE,1992,4991.3504575425
GDP (current US$),Azerbaijan,AZE,1993,3970.95339551544
GDP (current US$),Azerbaijan,AZE,1994,3313.9395535418
GDP (current US$),Azerbaijan,AZE,1995,3052.46752236104
GDP (current US$),Azerbaijan,AZE,1996,3176.70309230412
GDP (current US$),Azerbaijan,AZE,1997,3962.73525721455
GDP (current US$),Azerbaijan,AZE,1998,4446.37037115023
GDP (current US$),Azerbaijan,AZE,1999,4581.24671332066
GDP (current US$),Azerbaijan,AZE,2000,5272.61719604517
GDP (current US$),Azerbaijan,AZE,2001,5707.7203908515
GDP (current US$),Azerbaijan,AZE,2002,6235.85681958445
GDP (current US$),Azerbaijan,AZE,2003,7276.01303196905
GDP (current US$),Azerbaijan,AZE,2004,8680.37040805943
GDP (current US$),Azerbaijan,AZE,2005,13245.7160990057
GDP (current US$),Azerbaijan,AZE,2006,20982.9863443027
GDP (current US$),Azerbaijan,AZE,2007,33050.3437827759
GDP (current US$),Azerbaijan,AZE,2008,48852.4829600779
GDP (current US$),Azerbaijan,AZE,2009,44291.4904205026
GDP (current US$),Azerbaijan,AZE,2010,52902.7033761056
GDP (current US$),Azerbaijan,AZE,2011,65951.6272002026
GDP (current US$),Azerbaijan,AZE,2012,69683.9358452139
GDP (current US$),Azerbaijan,AZE,2013,74164.4359464627
GDP (current US$),Azerbaijan,AZE,2014,75244.2942751498
GDP (current US$),Azerbaijan,AZE,2015,53074.3704860433
GDP (current US$),Azerbaijan,AZE,2016,37867.5189571975
GDP (current US$),Azerbaijan,AZE,2017,40865.5589123867
GDP (current US$),Azerbaijan,AZE,2018,47112.9411764706
GDP (current US$),Azerbaijan,AZE,2019,48047.6470588235
GDP (current US$),Azerbaijan,AZE,2020,
GDP (current US$),"Bahamas, The",BHS,1960,169.803921568627
GDP (current US$),"Bahamas, The",BHS,1961,190.098039215686
GDP (current US$),"Bahamas, The",BHS,1962,212.254901960784
GDP (current US$),"Bahamas, The",BHS,1963,237.745098039216
GDP (current US$),"Bahamas, The",BHS,1964,266.666666666667
GDP (current US$),"Bahamas, The",BHS,1965,300.392156862745
GDP (current US$),"Bahamas, The",BHS,1966,340
GDP (current US$),"Bahamas, The",BHS,1967,390.196078431373
GDP (current US$),"Bahamas, The",BHS,1968,444.901960784314
GDP (current US$),"Bahamas, The",BHS,1969,528.137254901961
GDP (current US$),"Bahamas, The",BHS,1970,538.423153692615
GDP (current US$),"Bahamas, The",BHS,1971,573.4
GDP (current US$),"Bahamas, The",BHS,1972,590.9
GDP (current US$),"Bahamas, The",BHS,1973,670.9
GDP (current US$),"Bahamas, The",BHS,1974,632.4
GDP (current US$),"Bahamas, The",BHS,1975,596.2
GDP (current US$),"Bahamas, The",BHS,1976,642.1
GDP (current US$),"Bahamas, The",BHS,1977,713
GDP (current US$),"Bahamas, The",BHS,1978,832.4
GDP (current US$),"Bahamas, The",BHS,1979,1139.8001
GDP (current US$),"Bahamas, The",BHS,1980,1335.3
GDP (current US$),"Bahamas, The",BHS,1981,1426.5
GDP (current US$),"Bahamas, The",BHS,1982,1578.3
GDP (current US$),"Bahamas, The",BHS,1983,1732.8
GDP (current US$),"Bahamas, The",BHS,1984,2041.1
GDP (current US$),"Bahamas, The",BHS,1985,2320.6999
GDP (current US$),"Bahamas, The",BHS,1986,2472.5
GDP (current US$),"Bahamas, The",BHS,1987,2713.9999
GDP (current US$),"Bahamas, The",BHS,1988,2817.9
GDP (current US$),"Bahamas, The",BHS,1989,3062
GDP (current US$),"Bahamas, The",BHS,1990,3166
GDP (current US$),"Bahamas, The",BHS,1991,3111.16
GDP (current US$),"Bahamas, The",BHS,1992,3109
GDP (current US$),"Bahamas, The",BHS,1993,3092
GDP (current US$),"Bahamas, The",BHS,1994,3259
GDP (current US$),"Bahamas, The",BHS,1995,3429
GDP (current US$),"Bahamas, The",BHS,1996,3609
GDP (current US$),"Bahamas, The",BHS,1997,6332.36
GDP (current US$),"Bahamas, The",BHS,1998,6833.22
GDP (current US$),"Bahamas, The",BHS,1999,7683.87
GDP (current US$),"Bahamas, The",BHS,2000,8076.47
GDP (current US$),"Bahamas, The",BHS,2001,8317.83
GDP (current US$),"Bahamas, The",BHS,2002,8881.16
GDP (current US$),"Bahamas, The",BHS,2003,8870.09
GDP (current US$),"Bahamas, The",BHS,2004,9055.29
GDP (current US$),"Bahamas, The",BHS,2005,9836.2
GDP (current US$),"Bahamas, The",BHS,2006,10167.25
GDP (current US$),"Bahamas, The",BHS,2007,10618.34
GDP (current US$),"Bahamas, The",BHS,2008,10526
GDP (current US$),"Bahamas, The",BHS,2009,9981.96
GDP (current US$),"Bahamas, The",BHS,2010,10095.76
GDP (current US$),"Bahamas, The",BHS,2011,10070.45
GDP (current US$),"Bahamas, The",BHS,2012,10720.5
GDP (current US$),"Bahamas, The",BHS,2013,10568.4
GDP (current US$),"Bahamas, The",BHS,2014,11111.6
GDP (current US$),"Bahamas, The",BHS,2015,11710.8
GDP (current US$),"Bahamas, The",BHS,2016,11928.5
GDP (current US$),"Bahamas, The",BHS,2017,12490.7
GDP (current US$),"Bahamas, The",BHS,2018,13022.1
GDP (current US$),"Bahamas, The",BHS,2019,13578.8
GDP (current US$),"Bahamas, The",BHS,2020,
GDP (current US$),Bahrain,BHR,1960,
GDP (current US$),Bahrain,BHR,1961,
GDP (current US$),Bahrain,BHR,1962,
GDP (current US$),Bahrain,BHR,1963,
GDP (current US$),Bahrain,BHR,1964,
GDP (current US$),Bahrain,BHR,1965,
GDP (current US$),Bahrain,BHR,1966,
GDP (current US$),Bahrain,BHR,1967,
GDP (current US$),Bahrain,BHR,1968,
GDP (current US$),Bahrain,BHR,1969,
GDP (current US$),Bahrain,BHR,1970,
GDP (current US$),Bahrain,BHR,1971,
GDP (current US$),Bahrain,BHR,1972,
GDP (current US$),Bahrain,BHR,1973,
GDP (current US$),Bahrain,BHR,1974,
GDP (current US$),Bahrain,BHR,1975,
GDP (current US$),Bahrain,BHR,1976,
GDP (current US$),Bahrain,BHR,1977,
GDP (current US$),Bahrain,BHR,1978,
GDP (current US$),Bahrain,BHR,1979,
GDP (current US$),Bahrain,BHR,1980,3072.69832846909
GDP (current US$),Bahrain,BHR,1981,3467.81914893617
GDP (current US$),Bahrain,BHR,1982,3645.74468085106
GDP (current US$),Bahrain,BHR,1983,3735.10638297872
GDP (current US$),Bahrain,BHR,1984,3905.58510638298
GDP (current US$),Bahrain,BHR,1985,3651.86170212766
GDP (current US$),Bahrain,BHR,1986,3052.39361702128
GDP (current US$),Bahrain,BHR,1987,3392.0210106383
GDP (current US$),Bahrain,BHR,1988,3702.39361702128
GDP (current US$),Bahrain,BHR,1989,3863.56382978723
GDP (current US$),Bahrain,BHR,1990,4229.78723404255
GDP (current US$),Bahrain,BHR,1991,4616.22340425532
GDP (current US$),Bahrain,BHR,1992,4751.06382978723
GDP (current US$),Bahrain,BHR,1993,5200.26595744681
GDP (current US$),Bahrain,BHR,1994,5567.55345744681
GDP (current US$),Bahrain,BHR,1995,5849.46781914894
GDP (current US$),Bahrain,BHR,1996,6101.86143617021
GDP (current US$),Bahrain,BHR,1997,6349.20239361702
GDP (current US$),Bahrain,BHR,1998,6183.77659574468
GDP (current US$),Bahrain,BHR,1999,6621.01037234043
GDP (current US$),Bahrain,BHR,2000,9062.89893617021
GDP (current US$),Bahrain,BHR,2001,8976.19680851064
GDP (current US$),Bahrain,BHR,2002,9593.51063829787
GDP (current US$),Bahrain,BHR,2003,11074.8138297872
GDP (current US$),Bahrain,BHR,2004,13150.1595744681
GDP (current US$),Bahrain,BHR,2005,15968.7234042553
GDP (current US$),Bahrain,BHR,2006,18504.7606382979
GDP (current US$),Bahrain,BHR,2007,21730
GDP (current US$),Bahrain,BHR,2008,25710.9042553191
GDP (current US$),Bahrain,BHR,2009,22938.2180851064
GDP (current US$),Bahrain,BHR,2010,25713.2712765957
